U110385908000114037201956     1255800       TORRES FOMENTO MERCANTIL COMERCIAL E EMPRESARIAL??????????
P2103859080001141102          BATATA ONDULADA TRAD 18G/60PCTS                   CX????ATT1800000000003000
P2103859080001141103          BATATA PALHA CULINARIA 500G                       CX????ATT1800000000000630
P2103859080001141104          BATATA PALHA TRAD 80G                             UNI???ATT1800000000000180
P2103859080001141105          TEEN 50G ENCARTELADO CEBOLA                       UNI???ATT1800000000001100
P2103859080001141106          TEEN 50G ENCARTELADO CHURRASCO                    FR????ATT1800000000001100
P2103859080001141107          TEEN 50G ENCARTELADO PIMENTA MEXICANA             FR????ATT1800000000001100
P2103859080001141108          TEEN 50G ENCARTELADO PIZZA 20PTCS                 FR????ATT1800000000001100
P2103859080001141109          TEEN 50G ENCARTELADO PRESUNTO 20PCTS              FR????ATT1800000000001100
P2103859080001141110          TEEN 50G ENCARTELADO QUEIJO 20PCTS                FR????ATT1800000000001100
P2103859080001141111          TEEN 50G ENCARTELADO REQUEIJÃO 20PCTS             FR????ATT1800000000001100
P2103859080001141112          BALA POP KISS MORANGO 80G                         PC????ATT1800000000000120
P2103859080001141113          VODKA SKARLOFF GREEN APPLE 1000ML                 UNI???ATF0000000000001000
P2103859080001141114          VODKA SKARLOFF FRUTAS VERMELHAS 1000ML            UNI???ATF0000000000001000
P2103859080001141115          BISC RECH TREL CHOC MORANG 30X130G                UNI???ATF0000000000002700
P2103859080001141116          HALLS MORANGO SELV C/21                           CX????ATT1800000000001280
P2103859080001141117          HALLS MARACUJA CREAMY TROPICAL C/21               CX????ATT1800000000001280
P2103859080001141118          CACAU TOP GOLACO BRASIL                           UNI???ATT1800000000000350
P2103859080001141119          APERITIVO APEROL 750ML                            UNI   ATF0000000000002500
P2103859080001141120          SAGATIBA PURA 700ML                               UNI???ATF0000000000001800
P2103859080001141121          SAGATIBA VELHA 700ML                              UNI???ATF0000000000002850
P2103859080001141122          DREHER CREMOSO 750ML                              UNI???ATF0000000000001800
P2103859080001141123          CAROLANS IRISH 700ML                              UNI???ATF0000000000005300
P2103859080001141124          COINTREAU 700ML                                   UNI???ATF0000000000004800
P2103859080001141125          FRANGELICO 700ML                                  UNI???ATF0000000000007000
P2103859080001141126          ILLYQUORE LIQUOREDICAFFE 700ML                    UNI???ATF0000000000006500
P2103859080001141127          TEQUILA ESPOLON BLANCO 750ML                      UNI???ATF0000000000005400
P2103859080001141128          CINZANO ROSSO 950ML                               UNI???ATF0000000000001800
P2103859080001141129          SKYY  INFUSION CITRUS 750ML                       UNI???ATF0000000000002900
P2103859080001141130          SKYY INFUSION MARACUJA 750ML                      UNI???ATF0000000000002900
P2103859080001141131          W. GLEN GRANT SINGLE MALT 1L                      UNI???ATF0000000000006400
P2103859080001141132          WHISKY OLD EIGTH COCO                             CX????ATF0000000000002100
P2103859080001141133          WH DRURY'S 1L                                     UNI???ATF0000000000001950
P2103859080001141134          ABS ALWAYS BASICO SUAVE C ABAS C/12               CX????ATF0000000000001750
P2103859080001141135          ABS ALWAYS BASICO SECO C/12                       CX????ATF0000000000001750
P2103859080001141136          FREEGELLS BARBIE MORANGO C/12                     CX????ATT1800000000000450
P2103859080001141137          BISC RECH TREL BRIG BRANCO 30X130G                CX????ATF0000000000002700
P2103859080001141138          BISC RECH TREL CHOC CROCANTE 20X390G              CX????ATF0000000000005000
P2103859080001141139          BISC RECH CHOCORESCO BAUNILHA 30X130G             CX????ATF0000000000002550
P2103859080001141140          BISC TURMA TREL MORANGO 30X100G                   CX????ATF0000000000002550
P2103859080001141141          BISC TORTINHA VITA MORANGO 30X150G                CX????ATF0000000000003100
P2103859080001141142          BISC TORTINHA VITA CHOC 30X150G                   CX????ATF0000000000003100
P2103859080001141143          BISC ROSQUINHA GRANEL CHOC 20X350G                CX????ATF0000000000002600
P2103859080001141144          BISC ROSQUINHA GRANEL LEITE 20X350G               CX????ATF0000000000002600
P2103859080001141145          BISC ROSQUINHA GRANEL NATA 20X350G                CX????ATF0000000000002600
P2103859080001141146          BISC SALTVITA TRAD 30X100G                        CX????ATF0000000000002550
P2103859080001141147          BISC SALTVITA CEB SALSA 30X100G                   CX????ATF0000000000002550
P2103859080001141148          BISC SALTVITA QUEIJO 30X100G                      CX????ATF0000000000002550
P2103859080001141149          COPO MARATA 150 ML                                UNI???ATT1800000000000250
P2103859080001141150          VINAGRE MOLHITO 250ML C/24                        CX????ATT1800000000001150
P2103859080001141151          VINAGRE MOLHITO 500ML C/12                        CX????ATT1800000000001000
P2103859080001141152          AGUA SANITARIA IGUAL C/12                         CX    ATT1800000000001000
P2103859080001141153          CANUDITO IGUAL VITAMINA C/300 UN                  CX????ATT1800000000000200
P2103859080001141154          AGUARD. PITU SUPERLATÃO 710ML                     PC????ATF0000000000005200
P2103859080001141155          PIPOCAO GRAVATÁ 40G                               FR????ATT1800000000000550
P2103859080001141156          SALG GRAVATÁ QUEIJO C30/13G                       PC????ATT1800000000000320
P2103859080001141157          SALG GRAVATÁ CEBOLA C30/13G                       PC????ATT1800000000000320
P2103859080001141158          SALG GRAVATÁ GALINHA C30/13G                      PC????ATT1800000000000320
P2103859080001141159          SALG GRAVATÁ REQUEIJÃO C30/13G                    PC????ATT1800000000000320
P2103859080001141160          SALG GRAVATÁ MILHO C30/13G                        PC????ATT1800000000000320
P2103859080001141161          SALG GRAVATÁ PRESUNTO C10/30G                     PC????ATT1800000000000320
P2103859080001141162          SALG GRAVATÁ QUEIJO C10/30G                       PC????ATT1800000000000320
P2103859080001141163          SALG GRAVATÁ CHURRASCO C10/30G                    PC????ATT1800000000000320
P2103859080001141164          SALG GRAVATÁ REQUEIJÃO C10/30G                    PC????ATT1800000000000320
P2103859080001141165          SALG GRAVATÁ CEBOLA C10/30G                       PC????ATT1800000000000320
P2103859080001141166          SALG GRAVATÁ MANTEIGA C10/30G                     PC????ATT1800000000000320
P2103859080001141167          SALG GRAVATÁ PRESUNTO C10/80G                     PC????ATT1800000000000620
P2103859080001141168          SALG GRAVATÁ QUEIJO C10/80G                       PC????ATT1800000000000620
P2103859080001141169          SALG GRAVATÁ CHURRASCO C10/80G                    PC????ATT1800000000000620
P2103859080001141170          SALG GRAVATÁ REQUEIJÃO C10/80G                    PC????ATT1800000000000620
P2103859080001141171          SALG GRAVATÁ CEBOLA C10/80G                       PC????ATT1800000000000620
P2103859080001141172          SALG GRAVATÁ CHURRASCO NA BRASA 70G               PC????ATT1800000000000620
P2103859080001141173          CERVEJA SCHIN NO GRAU 350ML                       PC????ATF0000000000001400
P2103859080001141174          WHISKY TEACHERS CLAN 1L                           UNI???ATF0000000000005500
P2103859080001141175          MAC LASANHA PILAR 20X500G                         PC????ATF0000000000004350
P2103859080001141176          COCKTAIL KISLLA                                   UNI???ATF0000000000001000
P2103859080001141177          COCKTAIL KISLLA MARACUJA                          UNI???ATF0000000000001000
P2103859080001141178          COCKTAIL KISLLA APPLE                             UNI???ATF0000000000001000
P2103859080001141179          COCKTAIL KISLLA BLUE BERRY                        UNI???ATF0000000000001000
P2103859080001141180          COCKTAIL KISLLA RED FRUITS                        UNI???ATF0000000000001000
P2103859080001141181          KISLLA ICE C/6 VIDRO                              PC????ATF0000000000001350
P2103859080001141182          KISLLA ICE MARACUJA C/6 VIDRO                     PC????ATF0000000000001350
P2103859080001141183          KISLLA ICE BIG APPLE C/6 VIDRO                    PC????ATF0000000000001350
P2103859080001141184          KISLLA ICE BLUE  C/6 VIDRO                        PC????ATF0000000000001350
P2103859080001141185          KISLLA ICE RED FRUITS C/6 VIDRO                   PC????ATF0000000000001350
P2103859080001141186          KISLLA ICE PET C/6                                PC????ATF0000000000001050
P2103859080001141187          KISLLA BIG APPLE GOLD                             L?????ATF0000000000001200
P2103859080001141188          OLDEN BLEND                                       L?????ATF0000000000001100
P2103859080001141189          OLDEN BLEND PREMIUM                               L?????ATF0000000000001200
P2103859080001141190          ENERGETICO RED HORSE 1L                           UNI???ATF0000000000000600
P2103859080001141191          ENERGETICO RED HORSE 275ML                        UNI???ATF0000000000000250
P2103859080001141192          AGUARD. PITU GOLD 1L C/FIBRA                      UNI???ATF0000000000002300
P2103859080001141193          AGUARD. PITU GOLD 1L S/FIBRA                      UNI???ATF0000000000002100
P2103859080001141194          COCA COLA 2500ML                                  FR????ATF0000000000002600
P2103859080001141195          ETA LARANJA 12X400ML                              PC????ATT1800000000001300
P2103859080001141196          LEITE PURELAC                                     FR????ATT1800000000013700
P2103859080001141197          SPRIT 2000ML                                      PC????ATF0000000000002300
P2103859080001141198          FLOCOS DE MILHO COLIBRI 30X500G                   PC????ATF0000000000002900
P2103859080001141199          COPO MARATA TRANPARENTE 250ML                     UNI???ATT1800000000000390
P2103859080001141200          COPO MARATA TRANSPARENTE 300ML                    UNI???ATT1800000000000400
P2103859080001141201          ENERGETICO RED HORSE 250ML                        UNI???ATT0000000000000250
